排名,name,adname,type,rating,cost,性价比
715,東大方(杭州八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
716,東大方(祥生中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
717,钟华平潮汕鲜活牛肉铺,钱塘区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
718,湘绯(华夏之心店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,68,1.0864
719,湘粤江南(西子国际店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
720,厨创东北大厨(东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,68,1.0864
721,辽A特色烧烤东北菜舟山东路店(辽A特色烧烤东北菜),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,68,1.0864
722,博多天一天婦羅牛排飯(杭州首店),上城区,餐饮服务;外国餐厅;日本料理,4.6,68,1.0864
723,菲滋意式餐厅(富阳物美店),富阳区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,68,1.0864
724,菲滋意式餐厅(萧山临浦店),萧山区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,68,1.0864
725,富红姐鱼头,富阳区,餐饮服务;中餐厅;中餐厅,4.5,62,1.0861
726,碳二鹤岗小串(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.7,75,1.0853
727,周姐焦烤鸡架·东北烧烤夜宵(朝龙汇店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,75,1.0853
728,桐湾大院·桐庐菜·夜宵烧烤(滨康路店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,75,1.0853
729,石灰石烧鸡公(嘉里中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,75,1.0853
730,垚合牛府黄牛肉火锅(合生国贸中心店),西湖区,餐饮服务;中餐厅;火锅店,4.7,75,1.0853
731,郭淑芬鲜切牛肉自助老火锅(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.7,75,1.0853
732,洪星渔庄·临平菜(星万里店),临平区,餐饮服务;中餐厅;浙江菜,4.7,75,1.0853
733,胖东北·新派东北菜(西投银泰店),西湖区,餐饮服务;中餐厅;中餐厅,4.4,57,1.0836
734,灶小甜鲜货烧烤,上城区,餐饮服务;中餐厅;火锅店,4.4,57,1.0836
735,巷子里头烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.1,43,1.0835
736,杭小厨·地道杭帮菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
737,辣得香湘菜馆(益乐路店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,69,1.0827
738,東禧张大厨老坛柠檬鱼(首尔印象店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
739,小损样烧烤(恒祺中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
740,二丫家东北铁锅炖大鹅(龙章路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
741,东北老菜馆,上城区,餐饮服务;中餐厅;东北菜,4.6,69,1.0827
742,王大力·活龙虾江湖菜大排档(夜宵·拱墅万达店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,69,1.0827
743,東大方(杭州潮王路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,76,1.082
744,摆笼酸菜鱼庄·精品川菜(拱秀路店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.7,76,1.082
745,马丫东北饭儿(江南大道店),滨江区,餐饮服务;中餐厅;东北菜,4.7,76,1.082
746,老吴家·老杭州菜·川菜(西湖湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,63,1.082
747,鹊拾湘·现炒黄牛肉(新天地购物中心店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,63,1.082
748,徽小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,63,1.082
749,博多天一天妇罗·牛排饭(滨江天街店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
750,豪过瘾牛排自助餐厅(萧山开元广场店),萧山区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
751,必胜客(杭州滨江店),滨江区,餐饮服务;快餐厅;必胜客,4.5,63,1.082
752,矮子餐厅(紫晶商务城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,70,1.0791
753,成渝老妈川菜(双菱路店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.6,70,1.0791
754,老弄堂菜馆(鼓楼店),上城区,餐饮服务;中餐厅;中餐厅,4.6,70,1.0791
755,幺妹鱼庄(华丰分店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,70,1.0791
756,盱眙杨姐龙虾馆·仓前羊肉馆(明珠街店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,70,1.0791
757,皖北地锅鸡(瓜沥店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.4,58,1.0791
758,兴玉·东北烧烤火锅(新塘店),上城区,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;火锅店,4.7,77,1.0788
759,费大厨辣椒炒肉(西溪天街店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,77,1.0788
760,小牛滚滚贵州黄牛肉火锅(通策广场店),滨江区,餐饮服务;中餐厅;火锅店,4.7,77,1.0788
761,杭小馆·创意杭帮菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
762,江南忆·融合杭帮私房菜,西湖区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
763,鹊拾湘·金奖现炒黄牛肉(国芳天街店),上城区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
764,安徽菜馆(横塘6区南区店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,64,1.078
765,王道小乐惠,滨江区,餐饮服务;中餐厅;中餐厅,4.7,78,1.0757
766,城子岭铁锅炖,萧山区,餐饮服务;中餐厅;中餐厅,4.7,78,1.0757
767,小牛滚滚贵州黄牛肉火锅(国芳天街店),上城区,餐饮服务;中餐厅;火锅店,4.7,78,1.0757
768,渝签斤串串自助火锅(武林夜市店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,71,1.0756
769,湘遇·湖南私房菜(西湖店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,71,1.0756
770,大俺徽地锅鸡(庆春店),上城区,餐饮服务;中餐厅;中餐厅,4.6,71,1.0756
771,比格比萨自助(杭州金沙印象城店),钱塘区,餐饮服务;快餐厅;快餐厅,4.6,71,1.0756
772,大禹龙虾烧烤,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,71,1.0756
773,Shake Shack(杭州嘉里中心店),拱墅区,餐饮服务;快餐厅;快餐厅,4.6,71,1.0756
774,叶老头碳炉草本鸡煲(杭州滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,86,1.0748
775,绿茶餐厅(西湖银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.4,59,1.0747
776,一路吃·新杭州杭帮菜菜馆(音乐喷泉店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
777,绿茶餐厅(滨江龙湖店),滨江区,餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
778,举炊·寻湘记·湖南菜(东站汇和城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,65,1.0741
779,松花江上·东北小馆(莲荷里店),滨江区,餐饮服务;中餐厅;东北菜,4.5,65,1.0741
780,开化食府(新塘路店)(暂停营业),上城区,餐饮服务;中餐厅;中餐厅,4.7,79,1.0726
781,玖十八烤鱼酒馆·龙虾·烧烤(芳塘店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,79,1.0726
782,四灶儿·地道杭帮菜(西湖景区·吴山广场店),上城区,餐饮服务;中餐厅;中餐厅,4.7,79,1.0726
783,四灶儿·地道杭帮菜(和平德信店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,79,1.0726
784,蔡奋斗·老火锅(杭州首店),上城区,餐饮服务;中餐厅;火锅店,4.7,79,1.0726
785,幺妹鱼庄(元成时代广场店),钱塘区,餐饮服务;中餐厅;四川菜(川菜),4.7,79,1.0726
786,黄龙海鲜大排档(三墩店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.8,87,1.0721
787,吴记餐厅·杭帮菜·私房菜(西湖湖滨店),上城区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;特色/地方风味餐厅,4.6,72,1.0721
788,渝少卿重庆飘香鱼正宗川菜(华夏之心店),余杭区,餐饮服务;中餐厅;四川菜(川菜),4.6,72,1.0721
789,费大厨辣椒炒肉(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,72,1.0721
790,只有板凳长·湖南山里菜,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,72,1.0721
791,芳达烧烤(亚琪大厦店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,72,1.0721
792,帕米尔餐厅·新疆烧烤·羊肉串(杭州华景宾馆店),上城区,餐饮服务;中餐厅;中餐厅,4.6,72,1.0721
793,安徽地锅鸡(九堡家苑店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,66,1.0702
794,味巴哥·现烤肉脯(杭州大厦501店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,41,1.0702
795,躲姨家火锅,滨江区,餐饮服务;中餐厅;火锅店,4.7,80,1.0695
796,摆笼酸菜鱼庄·精品川菜(荣星名座店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
797,川味观(凤起店),拱墅区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;四川菜(川菜),4.7,80,1.0695
798,巴渝川菜(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
799,付小姐在成都(滨江店),滨江区,餐饮服务;中餐厅;火锅店,4.7,80,1.0695
800,吃饭皇帝大·土家民族菜(龙湖天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
801,吃饭皇帝大·土家民族菜(城西银泰城店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,80,1.0695
802,吃饭皇帝大·土家民族菜(龙湖下沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
803,吃饭皇帝大·土家民族菜(西溪印象城A座店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,80,1.0695
804,兴玉东北烧烤东北菜(新时代陶瓷店),西湖区,餐饮服务;中餐厅;东北菜,4.7,80,1.0695
805,宽马记·热鲜牛肉海鲜火锅(余杭店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,80,1.0695
806,小满烧鸟·居酒屋(杭州之翼店),上城区,餐饮服务;外国餐厅;日本料理,4.7,80,1.0695
807,火柚星球·农场餐厅,西湖区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,80,1.0695
808,川娃子菜馆.烤鱼小龙虾(景芳店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
809,绿茶餐厅(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,73,1.0688
810,春江酸菜鱼馆(春江西路总店),桐庐县,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
811,红星路·成都街头烤鱼·川菜·夜宵团建(钱江世纪城店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
812,鹊拾湘·金奖现炒黄牛肉(龙湖上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682
813,小菜园新徽菜(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682
814,小菜园新徽菜(杭州临平城北花园城店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,55,1.0682
815,阿罗哈咖啡西餐厅(近江北路店),上城区,餐饮服务;咖啡厅;咖啡厅|餐饮服务;甜品店;甜品店,4.2,50,1.0682
816,金匠寿司(宝龙城店),滨江区,餐饮服务;外国餐厅;日本料理,4.8,89,1.0667
817,带你去趟佳木斯·非遗烧烤(杭州首店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,81,1.0666
818,永梅衢州菜(刀茅巷店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,81,1.0666
819,大陈小院,西湖区,餐饮服务;中餐厅;中餐厅|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,81,1.0666
820,舒家大院老火锅(杭州市滨江区宝龙城店),滨江区,餐饮服务;中餐厅;火锅店,4.7,81,1.0666
821,杭州酒家(钱江新城市民中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,67,1.0665
822,厨创东北大厨(金沙印象城店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.5,67,1.0665
823,曹有钱串烧酒馆,上城区,餐饮服务;外国餐厅;日本料理,4.5,67,1.0665
824,绿茶餐厅(西投银泰城店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,67,1.0665
825,头牌鹤岗小串(天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,74,1.0654
826,印湖杭味·创意杭帮菜(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
827,冯三孃川菜馆(湖滨直营店),上城区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
828,江南公社(桐庐店),桐庐县,餐饮服务;中餐厅;湖南菜(湘菜),4.6,74,1.0654
829,厨创东北大厨(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,74,1.0654
830,黑淀儿烧烤(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,74,1.0654
831,天天有鹅肉·小南门龙虾,萧山区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
832,M Stand(杭州时尚中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,46,1.0649
833,宽马记大排档·热鲜牛肉海鲜火锅(杭州首店),富阳区,餐饮服务;中餐厅;火锅店,4.8,90,1.0641
834,环球渔市,余杭区,餐饮服务;中餐厅;海鲜酒楼,4.8,90,1.0641
835,张功馆·地道桐庐菜(钱潮店),上城区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
836,旷野听风不想上班(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,82,1.0636
837,陈记饭店(八卦新村店),上城区,餐饮服务;中餐厅;浙江菜,4.7,82,1.0636
838,府上家宴·百年浙菜(美上店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
839,晚酒·阿英川菜馆(一店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,82,1.0636
840,宴三衢·初味·衢州菜(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
841,小牛家村·贵州黄牛肉火锅(梦想小镇店),余杭区,餐饮服务;中餐厅;火锅店,4.7,82,1.0636
842,玖十八烤鱼酒馆·龙虾·烧烤(奥莱金街店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,82,1.0636
843,皖北地锅鸡(余杭万达店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.2,51,1.063
844,東大方(杭州未来城一号店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0628
845,菲滋意式餐厅(拱墅新天地店),拱墅区,餐饮服务;外国餐厅;外国餐厅,4.5,68,1.0628
846,菲滋意式餐厅(萧山瓜沥七彩小镇店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
847,菲滋意式餐厅(萧山加州阳光二店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
848,菲滋意式餐厅(星光大道店),滨江区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
849,菲滋意式餐厅(杭州转塘奥莱金街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
850,菲滋意式餐厅(杭州古墩路印象城店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
851,菲滋意式餐厅(杭州五福天虹店),上城区,餐饮服务;外国餐厅;意式菜品餐厅|餐饮服务;外国餐厅;西餐厅(综合风味),4.5,68,1.0628
852,菲滋意式餐厅(余杭万达店),余杭区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68,1.0628
853,大渔农特色烤鱼·烧烤·小龙虾(崇贤佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.5,68,1.0628
854,四川老头烤鱼龙虾川菜馆(智格店),钱塘区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,68,1.0628
855,老头儿油爆虾·巷子里的烟火味(采荷店),上城区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
856,印湖饭店·传承经典杭帮菜(西湖断桥店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
857,烤匠麻辣烤鱼(亚奥万象天地店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0622
858,不忘湘·精致湘菜·小龙虾(闻堰老街店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,75,1.0622
859,大俺徽柴火鸡·地锅鸡(加州阳光店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
860,金玉东北烧烤·东北菜,余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0622
861,郭淑芬鲜切牛肉自助老火锅(延安路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,75,1.0622
862,达美乐比萨(惠兴路店),上城区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
863,达美乐比萨(鸿泰路店),上城区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
864,达美乐比萨(山阴路店),萧山区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
865,达美乐比萨(仓前万达广场店),余杭区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
866,达美乐比萨(滨文路店),滨江区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
867,达美乐比萨(利一路店),萧山区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
868,厨创东北大厨(拱墅万达店),拱墅区,餐饮服务;中餐厅;东北菜,4.4,62,1.062
869,钳和有龙虾·只做活虾(宝龙店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.4,62,1.062
870,成都遇见你·串串吧(萧山店),萧山区,餐饮服务;中餐厅;火锅店,4.7,83,1.0608
871,赵九记呱呱老火锅(EFC欧美广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,83,1.0608
872,马丫东北饭儿(滨江文苑大厦店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,83,1.0608
873,小杨小黄鱼烧烤.龙虾(中赢康康谷店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,83,1.0608
874,九龙大排档小龙虾烤鱼,西湖区,餐饮服务;中餐厅;中餐厅,4.5,69,1.0592
875,谢大牛馆·中式卤牛排(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
876,辛香汇·四川饭馆(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
877,齐庆·美蛙鱼头火锅(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.6,76,1.059
878,付小姐在成都(杭州总店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,76,1.059
879,和为贵·路哥东北烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.059
880,蟹满皇·蟹黄面(西湖湖滨店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,76,1.059
881,活虾堂龙虾(文一西路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.059
882,活虾堂·羊肉煲小龙虾烧烤(高沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
883,蛮涮自助小火锅·糖水铺子集合店(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.3,57,1.059
884,广东脆皮鸡煲(滨盛路店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,84,1.0579
885,吃饭皇帝大·土家民族菜(印力汇德隆杭州奥体印象城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜)|餐饮服务;冷饮店;冷饮店,4.7,84,1.0579
886,潘家东北烧烤火锅,拱墅区,餐饮服务;中餐厅;火锅店,4.7,84,1.0579
887,寿司郎(萧山万象汇店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,84,1.0579
888,NDORA恩哚啦西餐厅,萧山区,餐饮服务;外国餐厅;外国餐厅,4.7,84,1.0579
889,安徽地锅鸡,钱塘区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,52,1.0579
890,中国凉都黄牛肉馆,余杭区,餐饮服务;中餐厅;中餐厅,4.8,93,1.0565
891,潇阳居·寻味广粤(东站东广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
892,彭兜兜鲜货烧烤·小龙虾湘菜大排档(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
893,厨创东北大厨(湖滨In77 C区店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
894,豪客来牛排(杭州文三颐高数码城餐厅),西湖区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),4.6,77,1.0558
895,串小二鲜货烧烤.龙虾风暴,萧山区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
896,大牌大传统菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.5,70,1.0557
897,巡湘记?乡野湖南菜(杭州湖滨in77店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
898,巡湘记?乡野湖南菜(龙湖杭州西溪天街店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
899,巡湘记?乡野湖南菜(杭州奥体印象城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
900,巡湘记?乡野湖南菜(城北万象城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70,1.0557
901,厨创东北大厨(金帝T-ONE MO店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,70,1.0557
902,蛙有福·美蛙鱼头火锅自助(天虹店),上城区,餐饮服务;中餐厅;中餐厅,4.4,64,1.054
