排名,name,adname,type,rating,cost,性价比
1593,皖北地锅鸡,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.3,47,1.1108
1594,东北炬铁锅炖(武林银泰百货B馆店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,49,1.0992
1595,皖北地锅鸡(三号路店),富阳区,餐饮服务;中餐厅;中餐厅,4.3,50,1.0936
1596,安徽饭店,萧山区,餐饮服务;中餐厅;中餐厅,4.3,50,1.0936
1597,必胜客(杭州西湖文化广场店),拱墅区,餐饮服务;快餐厅;必胜客,4.3,50,1.0936
1598,鹊拾湘·金奖现炒黄牛肉(龙湖上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682
1599,小菜园新徽菜(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682
1600,小菜园新徽菜(杭州临平城北花园城店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,55,1.0682
1601,蛮涮自助小火锅·糖水铺子集合店(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.3,57,1.059
1602,皖碗鸡(善贤人家店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,62,1.0379
1603,巡湘记·乡野湖南菜(杭州来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339
1604,皖北地锅鸡(乾南嘉苑店),临平区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339
1605,铁锅年代地锅鸡(明珠路店),建德市,餐饮服务;中餐厅;安徽菜(徽菜),4.3,64,1.0301
1606,皖北地锅鸡(佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.3,67,1.0191
1607,胖子烧烤大油边,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.3,68,1.0156
1608,菲滋意式餐厅(杭州龙湖金沙天街店),钱塘区,餐饮服务;外国餐厅;意式菜品餐厅,4.3,68,1.0156
1609,吉妈.新派广府食集·广式鸡煲,滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.3,69,1.0121
1610,三只羊烧烤·烤鱼·龙虾馆,淳安县,餐饮服务;中餐厅;特色/地方风味餐厅,4.3,75,0.9929
1611,达美乐比萨(文一路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.3,75,0.9929
1612,大胡子烧烤·东北菜(武林门店),拱墅区,餐饮服务;中餐厅;东北菜,4.3,76,0.9899
1613,皖北地锅鸡(锦城街店),余杭区,餐饮服务;中餐厅;中餐厅,4.3,83,0.9705
1614,KING KU卿古·烤肉大师(501城市广场店),上城区,餐饮服务;中餐厅;中餐厅,4.3,90,0.9533
1615,何记皖北地锅鸡(塘栖店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,123,0.8921
1616,蜜雪冰城(尊宝大厦店),上城区,餐饮服务;冷饮店;冷饮店,4.2,7,2.0198
1617,蜜雪冰城(四季青店),上城区,餐饮服务;冷饮店;冷饮店,4.2,7,2.0198
1618,CoCo都可(万象城美广店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.2,12,1.6375
1619,宇宙治茶(景芳地铁店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.2,12,1.6375
1620,瑞幸咖啡(尊宝金尊店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5915
1621,瑞幸咖啡(清江路店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5915
1622,瑞幸咖啡(近江时代大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5915
1623,爷爷不泡茶NOYEYENOTEA(杭州砂之船奥特莱斯店),上城区,餐饮服务;冷饮店;冷饮店,4.2,13,1.5915
1624,爷爷不泡茶NOYEYENOTEA(杭州中纺中心服装城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,13,1.5915
1625,沪上阿姨·精选茶饮(杭州四季青服饰城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,14,1.5509
1626,陈文鼎(上城太平门直街店),上城区,餐饮服务;冷饮店;冷饮店,4.2,14,1.5509
1627,李若桃·手作酸奶铺(杭州来福士中心店),上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148
1628,李若桃·手作酸奶铺(杭州501大厦店),上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148
1629,古茗(杭州上城四季青二店),上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148
1630,古茗(杭州上城双菱路店),上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148
1631,古茗(杭州上城来福士店)(暂停营业),上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148
1632,阿姨很芒,上城区,餐饮服务;冷饮店;冷饮店,4.2,15,1.5148
1633,1点点(砂之船国际生活广场店),上城区,餐饮服务;冷饮店;冷饮店,4.2,16,1.4824
1634,茶理宜世(杭州银泰奥体莲荷里店),滨江区,餐饮服务;冷饮店;冷饮店,4.2,16,1.4824
1635,茉莉奶白(杭州四季青店),上城区,餐饮服务;冷饮店;冷饮店,4.2,17,1.4531
1636,1点点(双菱店),上城区,餐饮服务;冷饮店;冷饮店,4.2,17,1.4531
1637,LELECHA乐乐茶(杭州天虹购物中心店),上城区,餐饮服务;冷饮店;冷饮店,4.2,18,1.4264
1638,茉莉奶白(杭州万象城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,19,1.402
1639,LINLEE·手打柠檬茶(太平门直街店),上城区,餐饮服务;冷饮店;冷饮店,4.2,20,1.3795
1640,LINLEE林里·手打柠檬茶(五福天虹购物中心店),上城区,餐饮服务;冷饮店;冷饮店,4.2,20,1.3795
1641,塔斯汀中国汉堡(杭州市河坊街店),上城区,餐饮服务;快餐厅;快餐厅,4.2,20,1.3795
1642,树夏(奥体莲荷里店),滨江区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;冷饮店;冷饮店,4.2,21,1.3588
1643,茉酸奶(尊宝大厦·银尊店),上城区,餐饮服务;冷饮店;冷饮店,4.2,22,1.3395
1644,桂只,上城区,餐饮服务;冷饮店;冷饮店,4.2,23,1.3216
1645,奈雪的茶(杭州天虹购物中心店),上城区,餐饮服务;冷饮店;冷饮店,4.2,24,1.3048
1646,大米先生(西湖银泰百货店),上城区,餐饮服务;快餐厅;快餐厅,4.2,27,1.2604
1647,皖北饭店,临安区,餐饮服务;中餐厅;中餐厅,4.2,28,1.2473
1648,星巴克(景芳地铁站商业街店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.2,30,1.2231
1649,皖北羊肉馆(铭和苑新荷坊店),钱塘区,餐饮服务;中餐厅;中餐厅,4.2,36,1.1631
1650,麦当劳(高铁东站出发夹层餐厅),上城区,餐饮服务;快餐厅;麦当劳,4.2,36,1.1631
1651,煲仔皇腊味煲仔饭(杭州湖滨in77B区店),上城区,餐饮服务;快餐厅;快餐厅,4.2,37,1.1546
1652,麦当劳(杭州东站东广场店),上城区,餐饮服务;快餐厅;麦当劳,4.2,42,1.1167
1653,阿罗哈咖啡西餐厅(近江北路店),上城区,餐饮服务;咖啡厅;咖啡厅|餐饮服务;甜品店;甜品店,4.2,50,1.0682
1654,皖北地锅鸡(余杭万达店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.2,51,1.063
1655,安徽地锅鸡,钱塘区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,52,1.0579
1656,皖员外地锅鸡(临江店),钱塘区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
1657,皖佬地锅鸡(江和城购物中心店),建德市,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
1658,皖北地锅鸡(临平欣北店),临平区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
1659,皖北地锅鸡(南江路店),富阳区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
1660,何记皖北地锅鸡(乔司店),临平区,餐饮服务;中餐厅;中餐厅,4.2,55,1.0434
1661,东北风,临平区,餐饮服务;中餐厅;东北菜,4.2,56,1.0388
1662,皖员外地锅鸡(益农店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,57,1.0344
1663,新疆兄弟烧烤(凯旋路店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.2,67,0.9954
1664,虾老大深夜食堂·焗海鲜·小龙虾(八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.2,93,0.9244
1665,库迪咖啡(世包国际中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,9,1.7806
1666,库迪咖啡(杭州天虹购物中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,9,1.7806
1667,蜜雪冰城(近江店),上城区,餐饮服务;冷饮店;冷饮店,4.1,9,1.7806
1668,蜜雪冰城,上城区,餐饮服务;冷饮店;冷饮店,4.1,9,1.7806
1669,CoCo都可(近江天阳店),上城区,餐饮服务;冷饮店;冷饮店,4.1,12,1.5985
1670,瑞幸咖啡(高德置地广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1671,瑞幸咖啡(杭州来福士中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1672,瑞幸咖啡(平安金融中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,13,1.5536
1673,瑞幸咖啡(杭州华成国际发展大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1674,瑞幸咖啡(圣奥中央商务大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1675,瑞幸咖啡(钱江国际时代广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1676,瑞幸咖啡(森禾广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1677,瑞幸咖啡(钱江路地铁站店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1678,瑞幸咖啡(万银国际大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1679,瑞幸咖啡(钱塘航空大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1680,瑞幸咖啡(太平门直街店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1681,瑞幸咖啡(双菱路沿街店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,13,1.5536
1682,瑞幸咖啡(蕙沣大厦店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,13,1.5536
1683,爷爷不泡茶NOYEYENOTEA(杭州上城钱江路店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,4.1,13,1.5536
1684,三立方咖啡(杭州高德置地店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,14,1.514
1685,古茗(上城市民中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,15,1.4788
1686,古茗(江干城星路店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,4.1,15,1.4788
1687,古茗(杭州上城景芳站店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,15,1.4788
1688,清真·源牧小牦牛手工拉面·烤肉(顺福商务中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,16,1.4471
1689,1点点(凯德·杭州来福士中心店),上城区,餐饮服务;冷饮店;冷饮店,4.1,17,1.4185
1690,茶百道(杭州天虹店),上城区,餐饮服务;冷饮店;冷饮店,4.1,18,1.3925
1691,喜茶(杭州上城万泰城店),上城区,餐饮服务;冷饮店;冷饮店,4.1,18,1.3925
1692,茉莉奶白(杭州大厦501店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,19,1.3686
1693,甘王烧烤大排档,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.1,21,1.3264
1694,Tims天好咖啡(杭州国贸金融大厦店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,21,1.3264
1695,麦记牛奶(杭州来福士店),上城区,餐饮服务;冷饮店;冷饮店,4.1,22,1.3076
1696,澜记香港饮品(庆春店),上城区,餐饮服务;冷饮店;冷饮店,4.1,22,1.3076
1697,袁记云饺(杭州市上城区吴山路店),上城区,餐饮服务;快餐厅;快餐厅,4.1,23,1.2901
1698,马家鱼圆儿,上城区,餐饮服务;中餐厅;中餐厅,4.1,25,1.2584
1699,大米先生(宝龙城店),滨江区,餐饮服务;快餐厅;快餐厅,4.1,32,1.1726
1700,兰湘子·湘菜小炒(杭州上城龙湖天街店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.1,36,1.1354
1701,M Stand(杭州来福士中心店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,40,1.1041
1702,巷子里头烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.1,43,1.0835
1703,M Stand(杭州时尚中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.1,46,1.0649
1704,伍味徽菜馆,余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.1,50,1.0428
1705,洪泽湖龙虾馆,富阳区,餐饮服务;中餐厅;海鲜酒楼,4.1,50,1.0428
1706,椿湘现炒下饭菜(西溪印象城B座店),余杭区,餐饮服务;中餐厅;中餐厅,4.1,52,1.0327
1707,豚虎现烤日式烧肉丼(万泰城店),上城区,餐饮服务;外国餐厅;日本料理,4.1,52,1.0327
1708,江西香辣馆(朝阳店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.1,55,1.0185
1709,何记皖北地锅鸡(成虎路店),萧山区,餐饮服务;中餐厅;中餐厅,4.1,66,0.9751
1710,望江门烧烤(秋涛北路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.1,81,0.9304
1711,望江门小龙虾(西湖国贸店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.1,110,0.8706
1712,千岛湖明豪国际度假酒店·日月西餐厅,淳安县,餐饮服务;中餐厅;中餐厅,4.1,165,0.802
1713,蜜雪冰城(悦玺店),上城区,餐饮服务;冷饮店;冷饮店,4.0,8,1.8205
1714,库迪咖啡(杭州市民中心地铁站店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.7372
1715,库迪咖啡(钱江国际时代广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.7372
1716,库迪咖啡(杭州永盈大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.7372
1717,库迪咖啡(庆春广场地铁店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,9,1.7372
1718,瑞幸咖啡(迪凯银座负一楼店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,13,1.5157
1719,瑞幸咖啡(财富金融中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,13,1.5157
1720,瑞幸咖啡(杭州万象城5F店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,13,1.5157
1721,瑞幸咖啡(天星龙大厦A座店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,13,1.5157
1722,爷爷不泡茶NOYEYENOTEA(杭州大厦501城市广场店),上城区,餐饮服务;冷饮店;冷饮店,4.0,13,1.5157
1723,煲珠公.老红糖珍珠奶茶(五福天虹购物中心B座店),上城区,餐饮服务;冷饮店;冷饮店,4.0,13,1.5157
1724,瑞幸咖啡(萧山深蓝国际中心1幢店),萧山区,餐饮服务;休闲餐饮场所;休闲餐饮场所,4.0,13,1.5157
1725,淮南牛肉汤(范家路),上城区,餐饮服务;中餐厅;中餐厅,4.0,14,1.4771
1726,沪上阿姨·精选茶饮(杭州尊宝大厦店),上城区,餐饮服务;冷饮店;冷饮店,4.0,14,1.4771
1727,茉莉奶白(尊宝大厦·银尊店),上城区,餐饮服务;冷饮店;冷饮店,4.0,14,1.4771
1728,茶百道(杭州万泰城店),上城区,餐饮服务;冷饮店;冷饮店,4.0,15,1.4427
1729,新加坡斯味洛鲜奶茶(杭州四季青店),上城区,餐饮服务;糕饼店;糕饼店,4.0,15,1.4427
1730,书亦烧仙草(杭州城站店),上城区,餐饮服务;冷饮店;冷饮店,4.0,15,1.4427
1731,茶百道(杭州双菱路店),上城区,餐饮服务;冷饮店;冷饮店,4.0,17,1.3839
1732,春莱?老挝冰咖啡泰式奶茶(四季青店),上城区,餐饮服务;冷饮店;冷饮店,4.0,18,1.3585
1733,BEROBELLO CAFE(迪凯城星国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,19,1.3352
1734,BeanStar比星咖啡(庆春银泰百货店),上城区,餐饮服务;咖啡厅;咖啡厅,4.0,19,1.3352
1735,奈雪的茶(杭州上城鑫亚钱江时代pure店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,4.0,24,1.2427
1736,星巴克(杭州万象城二店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.0,32,1.144
1737,味巴哥·现烤肉脯(杭州大厦501店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,41,1.0702
1738,串意十足烧烤店(解放路店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,45,1.0448
1739,老乡鸡(杭州东站店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.0,46,1.0389
1740,皖北地锅灶(七格小区店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,48,1.0278
1741,东北烧烤·烤全羊(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;东北菜,4.0,48,1.0278
1742,农家大灶台(松乔街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,66,0.9513
1743,李记羊庄·烤全羊(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;中餐厅,4.0,94,0.8784
1744,安徽香辣馆(世茂店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,105,0.8577
1745,蜜雪冰城(观音塘店),上城区,餐饮服务;冷饮店;冷饮店,3.9,7,1.8755
1746,蜜雪冰城(昆龙美食城店),上城区,餐饮服务;冷饮店;冷饮店,3.9,7,1.8755
1747,森林子 · 果蔬茶(杭州来福士店),上城区,餐饮服务;冷饮店;冷饮店,3.9,8,1.775
1748,徽州小馆,桐庐县,餐饮服务;餐饮相关场所;餐饮相关,3.9,9,1.6937
1749,库迪咖啡(高德置地中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,9,1.6937
1750,库迪咖啡(杭州爵优科技大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,9,1.6937
1751,瑞幸咖啡(荣安中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778
1752,瑞幸咖啡(昆龙童装城负一楼店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778
1753,爷爷不泡茶NOYEYENOTEA(杭州金地威新中心店),上城区,餐饮服务;冷饮店;冷饮店,3.9,13,1.4778
1754,瑞幸咖啡(富浙大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,13,1.4778
1755,茶百道(杭州高德置地店),上城区,餐饮服务;冷饮店;冷饮店,3.9,15,1.4066
1756,1点点(悦玺店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.9,16,1.3765
1757,柠檬向右(杭州来福士店),上城区,餐饮服务;冷饮店;冷饮店,3.9,18,1.3245
1758,LINLEE·手打柠檬茶(上城尊宝大厦店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,3.9,18,1.3245
1759,春日喜雨·泰式奶茶·老挝冰咖啡(钱江三苑店),上城区,餐饮服务;冷饮店;冷饮店,3.9,19,1.3019
1760,CHAGEE霸王茶姬(西子国际店),上城区,餐饮服务;休闲餐饮场所;休闲餐饮场所,3.9,20,1.281
1761,丛芸山·中国茶GELATO(杭州万象城店),上城区,餐饮服务;冷饮店;冷饮店,3.9,35,1.0883
1762,安徽饭店(坎红路),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),3.9,41,1.0434
1763,俊小橙臻牛鲜生(月季公寓店),上城区,餐饮服务;中餐厅;火锅店,3.9,51,0.987
1764,库迪咖啡(四季青清江路店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,9,1.6503
1765,luckin coffee 瑞幸咖啡(宋都·兴业商务大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,13,1.4399
1766,瑞幸咖啡(新侨创智中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,13,1.4399
1767,MINI-CO小咖咖啡(杭州尊宝大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,16,1.3412
1768,徽州小锅菜(乐富海邦园分店),余杭区,餐饮服务;中餐厅;中餐厅,3.8,18,1.2906
1769,贡茶(双菱路店),上城区,餐饮服务;冷饮店;冷饮店,3.8,18,1.2906
1770,西西弗矢量咖啡(杭州万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,54,0.9483
1771,大俺徽地锅鸡(乐创城店),萧山区,餐饮服务;中餐厅;中餐厅,3.8,81,0.8623
1772,李记烧烤龙虾馆(清泰商务楼店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,3.8,88,0.8466
1773,淮南黄牛汤,临平区,餐饮服务;中餐厅;中餐厅,3.7,13,1.402
1774,瑞幸咖啡(杭州太平金融大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.7,13,1.402
1775,T9九天时尚中心瑞幸咖啡,上城区,餐饮服务;咖啡厅;咖啡厅,3.7,13,1.402
1776,贡茶(杭州店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,3.7,14,1.3663
1777,茶百道(杭州尊宝大厦店(新))(暂停营业),上城区,餐饮服务;冷饮店;冷饮店,3.7,17,1.2801
1778,Manner Coffee,上城区,餐饮服务;咖啡厅;咖啡厅,3.7,19,1.2351
1779,姨妈热饮(钱江新城三苑店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.7,23,1.1642
1780,大连海鲜烧烤(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;中餐厅,3.7,51,0.9364
1781,蚝宅·海鲜龙虾烧烤(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;海鲜酒楼,3.7,110,0.7856
1782,沪上阿姨鲜果茶(杭州师范大学下沙店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.6,14,1.3294
1783,Yes Lemon就是柠·手打柠檬茶(杭州大厦501店),上城区,餐饮服务;冷饮店;冷饮店,3.6,17,1.2455
1784,蔚来咖啡(钱江新城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.6,41,0.9632
1785,徽馆.无为土菜馆(万和店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),3.6,85,0.8082
1786,靓小串·花甲螺蛳王(天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,3.6,104,0.7735
1787,库迪咖啡(杭州财富金融中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.5,9,1.52
1788,库迪咖啡(杭州钱塘航空大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.5,9,1.52
1789,瑞幸咖啡(远洋大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.5,13,1.3262
1790,可劲造脆皮烤猪肘(丰平商业中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.5,55,0.8695
