综合排名,name,adname,type,rating,cost,性价比,评分标准化,消费友好度,性价比标准化,综合得分
157,古茗(上城天阳亲子店),上城区,餐饮服务;冷饮店;冷饮店,4.3,15,1.5508971689556357,0.7272727272727271,0.9945504087193461,0.6002062757221227,75.6
158,古茗(奥体银泰店),滨江区,餐饮服务;冷饮店;冷饮店,4.3,15,1.5508971689556357,0.7272727272727271,0.9945504087193461,0.6002062757221227,75.6
159,麦当劳(杭州高德置地广场餐厅),上城区,餐饮服务;快餐厅;快餐厅,4.5,27,1.3504573282518588,0.8181818181818181,0.9863760217983651,0.4695120041760848,75.56
160,汉堡王(杭州宁城大厦),萧山区,餐饮服务;快餐厅;快餐厅,4.5,27,1.3504573282518588,0.8181818181818181,0.9863760217983651,0.4695120041760848,75.56
161,小禾山·大碗饭(科技园店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.4,20,1.445218450513425,0.7727272727272727,0.9911444141689373,0.5312997994635666,75.49
162,肯德基(天城国际店),上城区,餐饮服务;快餐厅;肯德基,4.4,20,1.445218450513425,0.7727272727272727,0.9911444141689373,0.5312997994635666,75.49
163,東家猪杂粥覓味馆·干蒸菜(杭州萧杭人家店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,56,1.1624883506652415,0.909090909090909,0.9666212534059946,0.3469492017278309,75.48
164,马丫东北饭儿(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,56,1.1624883506652415,0.909090909090909,0.9666212534059946,0.3469492017278309,75.48
165,西湖D11,拱墅区,餐饮服务;中餐厅;综合酒楼,4.7,56,1.1624883506652415,0.909090909090909,0.9666212534059946,0.3469492017278309,75.48
166,小饮与食·盖饭小吃·中华料理(杭州景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.6,39,1.2469911411363572,0.8636363636363635,0.9782016348773842,0.40204818107970314,75.38
167,肯德基(杭州庆丰店),西湖区,餐饮服务;快餐厅;肯德基,4.6,39,1.2469911411363572,0.8636363636363635,0.9782016348773842,0.40204818107970314,75.38
168,荆九爷爆炒桥头三嫩(下沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.7,57,1.157509165328124,0.909090909090909,0.9659400544959128,0.3437025866924049,75.37
169,湘约屋坎上·土家民族菜·不改湘西味(三花国际总店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,57,1.157509165328124,0.909090909090909,0.9659400544959128,0.3437025866924049,75.37
170,大俺徽地锅鸡(御金台),萧山区,餐饮服务;中餐厅;中餐厅,4.7,57,1.157509165328124,0.909090909090909,0.9659400544959128,0.3437025866924049,75.37
171,幸福年铁锅炖熏酱小酒馆(高沙店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.7,57,1.157509165328124,0.909090909090909,0.9659400544959128,0.3437025866924049,75.37
172,叶老头碳炉草本鸡煲(杭州滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,86,1.0748093942976296,0.9545454545454544,0.9461852861035422,0.28977924343936395,75.3
173,CoCo都可(万象城美广店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.2,12,1.6374592300553763,0.6818181818181819,0.9965940054495913,0.6566479765298656,75.3
174,宇宙治茶(景芳地铁店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.2,12,1.6374592300553763,0.6818181818181819,0.9965940054495913,0.6566479765298656,75.3
175,麦当劳(碧桂园·深蓝国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
176,老安徽砂锅(新民街店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
177,Tims咖啡(501城市广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
178,朝山茶食,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
179,麦当劳(杭州庆春路第二餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
180,麦当劳(杭州萧山京港国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
181,麦当劳(朝晖餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3363839196801655,0.8181818181818181,0.9856948228882834,0.46033561551508256,75.27
182,23号墙门菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.7,58,1.152656490506203,0.909090909090909,0.965258855585831,0.34053846124372195,75.26
183,孔岳冒菜(无忧店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,58,1.152656490506203,0.909090909090909,0.965258855585831,0.34053846124372195,75.26
184,龍歌自助小火锅(银隆百货A座店),萧山区,餐饮服务;中餐厅;火锅店,4.7,58,1.152656490506203,0.909090909090909,0.965258855585831,0.34053846124372195,75.26
185,超火锅(杭州萧山总店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.9,130,1.0050875226487372,1.0000000000000002,0.9162125340599455,0.24431797588904197,75.23
186,黄龙海鲜大排档(三墩店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.8,87,1.0720658728372654,0.9545454545454544,0.9455040871934605,0.2879903648537782,75.23
187,张十二非遗手工小吃(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.6,40,1.2386995370961986,0.8636363636363635,0.9775204359673024,0.39664174518266887,75.2
188,天诚小吃(大学路),上城区,餐饮服务;中餐厅;中餐厅,4.6,40,1.2386995370961986,0.8636363636363635,0.9775204359673024,0.39664174518266887,75.2
189,瑶姐·古法干蒸(转塘店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,40,1.2386995370961986,0.8636363636363635,0.9775204359673024,0.39664174518266887,75.2
190,辽阜·艳姨蒸饺东北菜,上城区,餐饮服务;中餐厅;东北菜,4.6,40,1.2386995370961986,0.8636363636363635,0.9775204359673024,0.39664174518266887,75.2
191,孔岳冒菜(彭埠店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,59,1.1479248823770698,0.909090909090909,0.9645776566757494,0.3374532758060012,75.15
192,山重浪重庆耙火锅(杭州萧山店),萧山区,餐饮服务;中餐厅;火锅店,4.7,59,1.1479248823770698,0.909090909090909,0.9645776566757494,0.3374532758060012,75.15
193,迎春·东北老菜儿(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,59,1.1479248823770698,0.909090909090909,0.9645776566757494,0.3374532758060012,75.15
194,屠夫汉堡(中山北路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.7,59,1.1479248823770698,0.909090909090909,0.9645776566757494,0.3374532758060012,75.15
195,金匠寿司(宝龙城店),滨江区,餐饮服务;外国餐厅;日本料理,4.8,89,1.06671178375589,0.9545454545454544,0.944141689373297,0.2844992985576465,75.09
196,肯德基(凤起路地铁店),拱墅区,餐饮服务;快餐厅;肯德基,4.4,21,1.423467993854159,0.7727272727272727,0.9904632152588556,0.5171176883678115,75.05
197,签约·肆酒撸串·海鲜烧烤季·团建精酿酒馆(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,60,1.1433092221488437,0.909090909090909,0.9638964577656676,0.33444369273552005,75.04
198,137烧烤龙虾烤鱼.新疆羊肉串(南大街店),临平区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,60,1.1433092221488437,0.909090909090909,0.9638964577656676,0.33444369273552005,75.04
199,麵匠·石山,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,41,1.2307133775276482,0.8636363636363635,0.9768392370572208,0.39143447050315733,75.03
200,宽马记大排档·热鲜牛肉海鲜火锅(杭州首店),富阳区,餐饮服务;中餐厅;火锅店,4.8,90,1.0640987583553485,0.9545454545454544,0.9434604904632152,0.2827955082829388,75.02
201,环球渔市,余杭区,餐饮服务;中餐厅;海鲜酒楼,4.8,90,1.0640987583553485,0.9545454545454544,0.9434604904632152,0.2827955082829388,75.02
202,云屉记东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,29,1.3230634670784271,0.8181818181818181,0.9850136239782017,0.45165018230312676,74.99
203,M Stand(杭州大厦501城市广场POP UP店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,29,1.3230634670784271,0.8181818181818181,0.9850136239782017,0.45165018230312676,74.99
204,麦当劳(杭州萧山平澜路餐厅),萧山区,餐饮服务;快餐厅;麦当劳,4.5,29,1.3230634670784271,0.8181818181818181,0.9850136239782017,0.45165018230312676,74.99
205,老嘎达东北菜(原东北菜馆高沙店),钱塘区,餐饮服务;中餐厅;东北菜,4.7,61,1.1388046914660013,0.909090909090909,0.9632152588555858,0.3315065702842958,74.93
206,喜村烧鸽子烧烤东北菜,余杭区,餐饮服务;中餐厅;东北菜,4.6,42,1.2230138941043192,0.8636363636363635,0.976158038147139,0.38641411939052633,74.86
207,旺厨东北菜,西湖区,餐饮服务;中餐厅;东北菜,4.6,42,1.2230138941043192,0.8636363636363635,0.976158038147139,0.38641411939052633,74.86
208,蜜雪冰城(悦玺店),上城区,餐饮服务;冷饮店;冷饮店,4.0,8,1.8204784532536746,0.5909090909090908,0.9993188010899182,0.7759833540218743,74.85
209,中国凉都黄牛肉馆,余杭区,餐饮服务;中餐厅;中餐厅,4.8,93,1.0565019947047627,0.9545454545454544,0.94141689373297,0.27784213430332144,74.83
210,大俺徽地锅鸡(太平门直街),上城区,餐饮服务;中餐厅;中餐厅,4.7,62,1.1344067500535928,0.909090909090909,0.9625340599455041,0.3286389480232787,74.83
211,杨光姐?东北老家(西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,62,1.1344067500535928,0.909090909090909,0.9625340599455041,0.3286389480232787,74.83
212,荆九爷爆炒桥头三嫩(西溪留下店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,63,1.1301111153630214,0.909090909090909,0.9618528610354223,0.3258380335706385,74.73
213,大俺徽柴火鸡·地锅鸡(皓月路店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,63,1.1301111153630214,0.909090909090909,0.9618528610354223,0.3258380335706385,74.73
214,夏大厨铁锅炖·东北菜·烧烤(钱江世纪城店),萧山区,餐饮服务;中餐厅;东北菜,4.7,63,1.1301111153630214,0.909090909090909,0.9618528610354223,0.3258380335706385,74.73
215,云姐东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
216,星巴克咖啡(杭州优托邦时光1F2F),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
217,星巴克(迪凯银座店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
218,星巴克臻选杭州万象城店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
219,星巴克臻选(庆春银泰百货店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
220,星巴克(中纺中心服装城店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
221,中原一大碗(湖滨店),上城区,餐饮服务;快餐厅;快餐厅,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
222,麦当劳(朝龙汇D+PARK店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
223,肯德基(杭州永安店),上城区,餐饮服务;快餐厅;肯德基,4.5,30,1.310430042989831,0.8181818181818181,0.9843324250681199,0.4434127173730315,74.73
224,喜茶(杭州天虹店)(暂停营业),上城区,餐饮服务;冷饮店;冷饮店,4.4,22,1.4032875511767244,0.7727272727272727,0.9897820163487738,0.5039592850985646,74.64
225,老乡鸡(杭州萧山联合中心店),萧山区,餐饮服务;快餐厅;快餐厅,4.4,22,1.4032875511767244,0.7727272727272727,0.9897820163487738,0.5039592850985646,74.64
226,麦当劳(杭州滨江儿保),滨江区,餐饮服务;快餐厅;快餐厅,4.4,22,1.4032875511767244,0.7727272727272727,0.9897820163487738,0.5039592850985646,74.64
227,照云川菜(萧山店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.8,96,1.0492466130768157,0.9545454545454544,0.9393732970027248,0.2731113541683761,74.63
228,马丫东北饭儿(金昌路店),余杭区,餐饮服务;中餐厅;东北菜,4.7,64,1.1259137440109872,0.909090909090909,0.9611716621253406,0.32310119048926206,74.63
229,哈尔滨东北家常菜美玲家,钱塘区,餐饮服务;中餐厅;中餐厅,4.7,64,1.1259137440109872,0.909090909090909,0.9611716621253406,0.32310119048926206,74.63
230,禧满牛贵州黄牛肉馆.干锅火锅(金田店),西湖区,餐饮服务;中餐厅;火锅店,4.7,64,1.1259137440109872,0.909090909090909,0.9611716621253406,0.32310119048926206,74.63
231,庆春食堂(国有资本投资大厦店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.8,97,1.0468994648991004,0.9545454545454544,0.9386920980926431,0.2715809257853758,74.57
232,小米椒烤鱼坊(广苑小区店),临安区,餐饮服务;中餐厅;四川菜(川菜),4.6,44,1.20840763066377,0.8636363636363635,0.9747956403269755,0.3768902894290305,74.54
233,Shake Shack(杭州万象城店),上城区,餐饮服务;快餐厅;快餐厅,4.7,65,1.121810814827843,0.909090909090909,0.9604904632152589,0.32042592723364766,74.53
234,烤匠麻辣烤鱼(星光大道店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,65,1.121810814827843,0.909090909090909,0.9604904632152589,0.32042592723364766,74.53
235,烤匠麻辣烤鱼(杭州远洋乐堤港店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,65,1.121810814827843,0.909090909090909,0.9604904632152589,0.32042592723364766,74.53
236,老六小炒肉(滨江银泰店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,65,1.121810814827843,0.909090909090909,0.9604904632152589,0.32042592723364766,74.53
237,麦当劳(映霞璟庭店),上城区,餐饮服务;快餐厅;麦当劳,4.5,31,1.298425536800067,0.8181818181818181,0.9836512261580381,0.4355853304312321,74.48
238,肯德基(天成店),上城区,餐饮服务;快餐厅;肯德基,4.5,31,1.298425536800067,0.8181818181818181,0.9836512261580381,0.4355853304312321,74.48
239,赵府私厨·老杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.7,66,1.1177987133529819,0.909090909090909,0.9598092643051771,0.3178098870403176,74.44
240,广源东北菜(文创大厦店),钱塘区,餐饮服务;中餐厅;东北菜,4.7,66,1.1177987133529819,0.909090909090909,0.9598092643051771,0.3178098870403176,74.44
241,萨莉亚意式餐厅(滨江天街店),滨江区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,45,1.2014705801954313,0.8636363636363635,0.9741144414168937,0.37236707311407874,74.39
242,三两好友深夜食堂钱江世纪城店(焗海鲜·烤乳猪·罗氏虾),萧山区,餐饮服务;中餐厅;中餐厅,4.8,100,1.040059513610552,0.9545454545454544,0.9366485013623979,0.2671210217666516,74.38
243,瑞幸咖啡(尊宝金尊店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5914773630977952,0.6818181818181819,0.9959128065395095,0.6266660797909371,74.38
244,瑞幸咖啡(清江路店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5914773630977952,0.6818181818181819,0.9959128065395095,0.6266660797909371,74.38
245,瑞幸咖啡(近江时代大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,4.2,13,1.5914773630977952,0.6818181818181819,0.9959128065395095,0.6266660797909371,74.38
246,爷爷不泡茶NOYEYENOTEA(杭州砂之船奥特莱斯店),上城区,餐饮服务;冷饮店;冷饮店,4.2,13,1.5914773630977952,0.6818181818181819,0.9959128065395095,0.6266660797909371,74.38
247,爷爷不泡茶NOYEYENOTEA(杭州中纺中心服装城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,13,1.5914773630977952,0.6818181818181819,0.9959128065395095,0.6266660797909371,74.38
248,老地方川菜(元成东盛家园店),钱塘区,餐饮服务;中餐厅;四川菜(川菜),4.7,67,1.1138740176334954,0.909090909090909,0.9591280653950953,0.31525083866801223,74.34
249,幺妹鱼庄(明星路店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,67,1.1138740176334954,0.909090909090909,0.9591280653950953,0.31525083866801223,74.34
250,何小姐鲜牛肉火锅(通惠中路店),萧山区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,4.7,67,1.1138740176334954,0.909090909090909,0.9591280653950953,0.31525083866801223,74.34
251,喜茶(杭州新塘世纪联华店),上城区,餐饮服务;冷饮店;冷饮店,4.3,17,1.4876979019231324,0.7272727272727271,0.9931880108991825,0.5589979902931625,74.33
252,四季大树底衢州菜(四季青店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
253,東大方(杭州奥体中心店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
254,東大方(杭州金沙湖店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
255,東大方(杭州延安路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
256,一席地·本地鸡窝(邮电路店),上城区,餐饮服务;中餐厅;火锅店,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
257,東大方(杭州西城新座店),西湖区,餐饮服务;中餐厅;浙江菜,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
258,東大方(华瑞汇金中心店),萧山区,餐饮服务;中餐厅;浙江菜,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
259,東大方(临平东湖路店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
260,東大方(杭州紫金梦想店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
261,東大方(杭州世纪城开元店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,68,1.1100334851985627,0.909090909090909,0.9584468664850136,0.31274666790450495,74.25
